id,pagerank,coreness,constraint,effective_size,degree,name,ml_target
6079,9.155512056366341e-06,9,0.111399042847735,8.998708548398678,9,elliott-beach,0
6080,1.4480741590524692e-05,5,0.2003376733164024,4.999157077456076,5,SmokinCaterpillar,1
6081,9.155512056366341e-06,1,1.0,1.0,1,isaacsultan,1
6082,9.155512056366341e-06,3,0.3333333333333333,3.0,3,kristijanbartol,1
6083,1.3712407002166461e-05,21,0.023272275940226683,57.85280388299148,58,shisoft,0
6084,1.818669970290697e-05,24,0.015394630587435643,73.94418208077937,74,Snailclimb,0
6085,1.0032513608418887e-05,28,0.01863793087737855,58.95768345574603,59,jashmenn,0
6086,9.593679536191451e-06,12,0.07900417258847599,12.986813133512255,13,herval,1
6087,9.30511984452024e-06,3,0.3358370582992854,2.9962641228405404,3,quangChe,0
6088,9.512767008249343e-06,6,0.16666666666666669,6.0,6,mircobabini,0
6089,1.0299061095825126e-05,12,0.06590479516700551,16.946582830085624,17,khofaai,0
6090,9.155512056366341e-06,11,0.07821861376962268,12.991697104199723,13,rlucha,0
6091,9.155512056366341e-06,1,1.0,1.0,1,LOpSSH,0
6092,9.70999262323155e-06,14,0.050950227340700656,20.967048880358483,21,nornagon,0
6093,9.155512056366341e-06,4,0.23417232530864843,4.9257379868181514,5,hackerchai,0
6094,9.406550290169934e-06,29,0.013375048052825479,89.91913205856108,90,luismayta,0
6095,9.155512056366341e-06,2,0.5,2.0,2,gustavoaz7,0
6096,9.771872332517414e-06,2,0.5006990627974426,1.999301183239253,2,ArthurJordao,0
6097,9.534683313987884e-06,12,0.07039898035393528,14.973760204020493,15,BillBillBillBill,0
6098,9.862983442540102e-06,1,1.0,1.0,1,Maximeesilv,0
6099,1.3309572779935536e-05,7,0.13325527868912007,7.968590320970134,8,silentred,0
6100,9.187320346123499e-06,8,0.11360240577566098,8.98899242670162,9,bilalbayasut,0
6101,9.98377498176261e-06,9,0.10413842697434661,10.932598437098957,11,MithunMJ,0
6102,9.754141690821064e-06,3,0.43750456570969387,2.8632478632478633,3,saifazmi,0
6103,9.187320346123499e-06,14,0.050349267157878644,20.9737835141084,21,ged,1
6104,9.155512056366341e-06,6,0.17624675164328782,6.903339112868784,7,gedennis,0
6105,9.155512056366341e-06,8,0.13362838487969256,7.966511308779376,8,ljhang,0
6106,1.0084331736078168e-05,19,0.034796882483883844,30.96411705573769,31,kamilkisiela,0
6107,1.1645589095715866e-05,18,0.03475701597772727,30.963335356637796,31,premasagar,0
6108,2.3426774026758465e-05,15,0.05144683041216156,20.965034388258662,21,mlosev,0
6109,1.3280149679345546e-05,14,0.05728469317980488,18.9627766979763,19,Chathula,0
6110,9.277381949223527e-06,1,1.0,1.0,1,ganorberg,0
6111,9.155512056366341e-06,1,1.0,1.0,1,Peschonaut,1
6112,9.852605996111639e-06,18,0.03390725885586639,32.9456574401626,33,dipjyotimetia,0
6113,9.155512056366341e-06,2,0.5106969832421848,1.9893760942225052,2,Yangyangii,1
6114,9.32109046589637e-06,2,0.5,2.0,2,shaoxiongji,1
6115,9.155512056366341e-06,5,0.17258027917019503,5.982685046393366,6,SaxxonPike,0
6116,9.155512056366341e-06,6,0.12958956208658132,7.982076703102214,8,drzhnin,0
6117,9.625656904280026e-06,13,0.07446997887548686,13.979111364416946,14,suryast,0
6118,1.0077433011653047e-05,13,0.04787264942866421,23.932203449026986,24,ericsk,0
6119,9.610908186486412e-06,21,0.04435166109195399,22.990113142455897,23,Almo7aya,0
6120,2.1728088818445558e-05,4,0.2544182997843873,3.9912030296674463,4,faouzioudouh,0
6121,6.61113295468328e-05,15,0.05596158938980829,19.948405749762312,20,anarute,0
6122,9.155512056366341e-06,7,0.1477087170689734,6.983608545856123,7,samaralii,0
6123,9.155512056366341e-06,1,1.0,1.0,1,Fomchenkov,0
6124,1.3319646339163977e-05,5,0.1413031684027778,7.942708333333333,8,crevillo,0
6125,9.781228258766789e-06,9,0.1041047009562574,9.980251411615576,10,sinsunsan,0
6126,1.6937697304277732e-05,4,0.14285714285714285,7.0,7,sinedied,0
6127,9.56469931258808e-06,25,0.03562625031958815,28.983815502785184,29,jeffreysbrother,0
6128,9.316951774855488e-06,6,0.125,8.0,8,duluca,0
6129,9.155512056366341e-06,4,0.25,4.0,4,timcdlucas,1
6130,9.155512056366341e-06,5,0.20844816553071582,4.979475409259221,5,phannaly,0
6131,1.0711949105948618e-05,2,0.6168962281854007,1.893150684931507,2,deepakdargade,0
6132,9.155512056366341e-06,2,0.5,2.0,2,anortef,0
6133,9.215360159146824e-06,5,0.20187833826247087,4.995335344627524,5,MarcosSpessatto,0
6134,4.5865578116562125e-05,34,0.005513710139726684,316.80315118400773,317,indexzero,0
6135,1.2534547457716883e-05,14,0.0664474636170057,16.94286853276962,17,nervetattoo,0
6136,9.355055298978009e-06,4,0.25029239763049904,3.9994154511462336,4,ragingsmurf,0
6137,1.9466052219820956e-05,13,0.038618168734015176,25.997982622536195,26,tdpetrou,1
6138,1.6937697304277732e-05,3,0.27911786016181617,3.9450549450549453,4,ShivamGoyal1899,1
6139,0.0001301694514894247,21,0.02449742099381705,43.964001883524624,44,VikramTiwari,0
6140,9.27065385399424e-06,3,0.343484678105399,2.9849738075544527,3,baliomega,0
6141,9.337051500287803e-06,19,0.04697428987123363,21.984062724299026,22,frank-jian,0
6142,9.155512056366341e-06,1,1.0,1.0,1,rizqiaryansa,0
6143,9.155512056366341e-06,2,0.5,2.0,2,razielar,1
6144,9.274725474023332e-06,5,0.20127060187735948,4.996838383838384,5,oya163,1
6145,1.4197817159357754e-05,8,0.1298716378876613,7.980888664753211,8,bobwongs,0
6146,1.0872933195350854e-05,17,0.04261788567961739,32.82626002291977,33,hkedia321,0
6147,9.155512056366341e-06,1,1.0,1.0,1,ajzdunek,0
6148,9.155512056366341e-06,8,0.18749722398537938,7.778593682661526,8,Dobeis,0
6149,0.00011657844638000187,24,0.008636375545035865,153.87475801893984,154,sriharsha0806,1
6150,9.712256633332647e-06,9,0.1135026240535261,9.937488062831191,10,helloqiu,0
6151,9.355055298978009e-06,2,0.5027110732877048,1.9972944793949248,2,maplethorpej,0
6152,1.6591664780754473e-05,16,0.03132688163784549,36.93911636801823,37,ArloJamesBarnes,0
6153,1.0299061095825126e-05,8,0.1048775851707078,9.977597106047327,10,timmyreilly,0
6154,9.878531048558685e-06,11,0.06221345911818508,17.949487559040925,18,07101994,0
6155,9.155512056366341e-06,2,0.6776147959183674,1.8392857142857144,2,flaviol-souza,1
6156,3.157185186205052e-05,8,0.1032178964652352,12.852755914671565,13,BOT-Man-JL,0
6157,9.604595058242513e-06,12,0.0684221163928891,14.987431593631294,15,iamsk,0
6158,9.968864867727902e-06,9,0.11217796935768752,8.995281425274161,9,ivansviatenko,0
6159,1.3750026784399084e-05,2,0.5,2.0,2,HDHunter,1
6160,2.942405194883148e-05,3,0.25,4.0,4,Jackie-Chou,1
6161,9.155512056366341e-06,2,0.5,2.0,2,lnittman,1
6162,9.155512056366341e-06,6,0.16545433235108076,6.924831177926645,7,pbondoer,0
6163,9.155512056366341e-06,2,0.3613348308861129,2.9594017094017095,3,IamBlueSlime,0
6164,9.187320346123499e-06,10,0.10265245705742024,9.986936613357873,10,singee77,0
6165,2.0519583634163497e-05,34,0.006245938061525137,210.87695278963994,211,rhiokim,0
6166,1.1781382095427295e-05,3,0.2541269982219217,3.9918120469415452,4,patrickedelen,0
6167,9.155512056366341e-06,8,0.17418665957593968,7.819767904992502,8,cristianossd,0
6168,9.155512056366341e-06,4,0.20000000000000004,5.0,5,stefanbirkner,0
6169,9.215360159146824e-06,1,1.0,1.0,1,lucascantor,0
6170,9.155512056366341e-06,2,0.5,2.0,2,ChillyBwoy,0
6171,1.0083597185267877e-05,14,0.06011836973073457,17.962733517959585,18,DAA233,1
6172,9.155512056366341e-06,3,0.35086683125689094,2.9743315508021393,3,rafaelcavalcanti,0
6173,9.155512056366341e-06,22,0.03963605976748484,27.949188148370375,28,Shouheng88,0
6174,9.155512056366341e-06,2,0.5,2.0,2,dmitru,0
6175,1.045254293101824e-05,1,1.0,1.0,1,AlfredUg,1
6176,9.155512056366341e-06,2,0.5,2.0,2,nathanfrancy,0
6177,9.690785440596958e-06,23,0.03306661930798133,31.971876895537484,32,ordepdev,0
6178,1.3616842569694302e-05,12,0.048681953526411685,23.92450275933467,24,michuanhaohao,1
6179,9.155512056366341e-06,5,0.26595022222222225,4.850666666666667,5,GonzaloRizzo,0
6180,9.155512056366341e-06,1,1.0,1.0,1,OzanKurt,0
6181,1.0314026751208302e-05,15,0.09204037247772408,16.753822131025316,17,arnav-t,1
6182,1.3110198778156432e-05,10,0.09393394699819943,10.983966789729337,11,spicyboiledfish,0
6183,2.49805986285055e-05,32,0.008805190402521056,156.87447576300363,157,eonist,0
6184,9.187320346123499e-06,6,0.16799002508278915,5.9960523847049885,6,navix,0
6185,9.392990927398008e-06,4,0.25,4.0,4,mako34,0
6186,1.1877121024424931e-05,9,0.10386089364082898,10.93394838511839,11,kcliu,0
6187,1.194027162197623e-05,5,0.1111111111111111,9.0,9,chekalsky,0
6188,9.398016978809357e-06,7,0.11189902489520201,8.996484936416081,9,krzemienski,0
6189,1.1659498254194312e-05,17,0.04419300332524219,25.934611816642594,26,rodrigotello,0
6190,9.806280580883421e-06,3,0.25,4.0,4,anaypaul,1
6191,9.155512056366341e-06,1,1.0,1.0,1,Xiphe,0
6192,1.823135458215274e-05,5,0.19196159196249304,5.9317810457516345,6,jouderianjr,0
6193,9.856007320552285e-06,10,0.09772005740037358,10.964358660232685,11,ianre657,0
6194,9.155512056366341e-06,1,1.0,1.0,1,boctulus,0
6195,9.155512056366341e-06,1,1.0,1.0,1,LousyLory,1
6196,9.155512056366341e-06,1,1.0,1.0,1,mlnjsh,1
6197,9.155512056366341e-06,3,0.3333333333333333,3.0,3,a865143034,1
6198,1.119293138863203e-05,2,0.6199333900226757,1.8869047619047619,2,nickNaniviaa,1
6199,1.3183086830286202e-05,2,0.3333333333333333,3.0,3,hanayashiki,1
6200,9.155512056366341e-06,2,0.5,2.0,2,tarikbc,0
6201,9.155512056366341e-06,3,0.3333333333333333,3.0,3,senlinzhan,0
6202,9.155512056366341e-06,2,0.5175915125648255,1.9827057553904375,2,Saftophobia,1
6203,9.613287659184658e-06,7,0.10122956689611554,9.994029160871797,10,kumailn,0
6204,9.155512056366341e-06,11,0.0685945357976101,14.986170420481079,15,ismailmechbal,0
6205,3.700596875985019e-05,21,0.04084105687597944,25.970187670099413,26,Musbell,0
6206,1.1313387969192932e-05,17,0.04071908319143239,25.972909654574917,26,mads-hartmann,0
6207,9.155512056366341e-06,1,1.0,1.0,1,HectorUnicorn,0
6208,1.0711949105948618e-05,1,1.0,1.0,1,Webstylerin,0
6209,9.68617840596253e-06,12,0.08763507204049499,11.975568360335227,12,ramlaxman,0
6210,9.155512056366341e-06,4,0.17517594225987282,5.97617285442407,6,niclupien,0
6211,9.155512056366341e-06,3,0.3340689989693283,2.9988973256412934,3,JalalSordo,0
6212,1.8859762220405892e-05,9,0.10261837085614399,10.939105714247207,11,jake-billings,0
6213,9.5425985881083e-06,1,1.0,1.0,1,gshartnett,1
6214,9.155512056366341e-06,2,0.5059698231112584,1.994064781759606,2,avacariu,0
6215,9.155512056366341e-06,2,0.5,2.0,2,Ajackster,0
6216,9.155512056366341e-06,2,0.5,2.0,2,core-process,0
6217,9.21316999349187e-06,3,0.3333333333333333,3.0,3,alayo,0
6218,1.8298223025595503e-05,23,0.017287903405017197,74.89312839287399,75,glouppe,1
6219,9.720762627859289e-06,7,0.10000000000000003,10.0,10,rosepac,0
6220,9.93643428578684e-06,4,0.2532850526491066,3.993495813397129,4,eduardomartins,1
6221,3.967842560593915e-05,12,0.04364866147153703,24.96288149921419,25,marcellcsiszar,0
6222,1.1749573805670136e-05,3,0.4504016991971984,2.844409200911633,3,andrew749,1
6223,1.0108239009368473e-05,33,0.02312796048266565,47.947580100524306,48,LeeRayno,0
6224,9.155512056366341e-06,7,0.13440036831465998,7.964769342047198,8,ericrallen,0
6225,9.305859410779962e-06,11,0.08613216500130877,11.98345240545473,12,leaderliang,0
6226,9.257795350228726e-06,3,0.3358356661315379,2.9962646891168987,3,mkaradeniz,0
6227,1.7771304885822375e-05,14,0.06316788767289257,16.9652628856073,17,adalberht,0
6228,1.2841874920543442e-05,23,0.034364137569087086,36.87973815303387,37,gileno,0
6229,0.00017993759284838233,34,0.006508933558841948,257.84766426680517,258,SlexAxton,0
6230,9.763447475272254e-06,7,0.14328798432458578,6.998499469065612,7,peterforgacs,0
6231,9.155512056366341e-06,2,0.5,2.0,2,juliotux,1
6232,9.155512056366341e-06,4,0.2508526267068984,3.9982970348065323,4,farhansalam,0
6233,9.155512056366341e-06,1,1.0,1.0,1,jackcoral89,0
6234,9.155512056366341e-06,5,0.1672883635217438,5.998144974291764,6,danielblair,0
6235,9.155512056366341e-06,1,1.0,1.0,1,Fyzu,0
6236,9.559197595192127e-06,7,0.10172429691912901,9.991680628151009,10,benjaminoakes,0
6237,9.155512056366341e-06,3,0.333735622361775,2.9993968436068643,3,arahansen,0
6238,9.155512056366341e-06,5,0.17406925154320987,7.840277777777778,8,stephenlautier,0
6239,9.312207828252007e-06,8,0.1007092533392421,9.996485917762513,10,NickYang1988,0
6240,9.155512056366341e-06,7,0.14379334197924531,6.996736129527807,7,jonkalleja,0
6241,9.869060613539373e-06,7,0.16235748547726428,6.935238484902553,7,Aries0d0f,0
6242,9.155512056366341e-06,12,0.0786095686793679,15.894691071178217,16,GaryChangCN,0
6243,4.4512059733915985e-05,5,0.20679269978133583,4.983217886008838,5,nukosuke,0
6244,9.155512056366341e-06,3,0.25,4.0,4,dwitherspoon,1
6245,9.155512056366341e-06,24,0.03266962507718136,35.92190395630373,36,CatTail,0
6246,9.613812879048747e-06,8,0.11174408586379132,8.997183229168566,9,prithvisingh18,0
6247,2.9135095988316367e-05,3,0.25,4.0,4,Stanislas-Poisson,0
6248,9.155512056366341e-06,3,0.3333333333333333,3.0,3,edwardclem,1
6249,9.155512056366341e-06,1,1.0,1.0,1,ryanC1993,0
6250,0.0002427744702415055,22,0.04269978908440081,24.96727366062074,25,alemesa,0
6251,1.392021049272688e-05,4,0.256376047118429,3.987532899765029,4,bytesnz,0
6252,1.1456402585986903e-05,14,0.06732787736810204,15.963455666493225,16,baqirfarooq,0
6253,1.0267252806067969e-05,2,0.5,2.0,2,juanvillegas,0
6254,9.155512056366341e-06,5,0.20107342790996988,4.9973224668071365,5,chrisblackwell,0
6255,1.1749573805670136e-05,7,0.1421033309285435,7.93938501866491,8,imxana,0
6256,9.560034617058054e-06,12,0.06411636353970018,16.95954790391942,17,Naresh1318,0
6257,9.155512056366341e-06,1,1.0,1.0,1,justinforce,0
6258,9.433447243791748e-06,3,0.40162075570698474,2.9026169026169026,3,SemteulGaram,0
6259,1.0732618675802183e-05,9,0.09916454210641976,11.91871261630511,12,patarkf,0
6260,3.826556449439629e-05,3,0.25,4.0,4,ottoman91,1
6261,1.6738683723827617e-05,27,0.023023666475704484,66.79775205666485,67,mmoaay,0
6262,9.155512056366341e-06,2,0.5,2.0,2,soulshifter,1
6263,1.1981935034343702e-05,21,0.049508827447267416,24.894304192867565,25,previousdeveloper,0
6264,4.641959236689839e-05,11,0.07356448354311772,13.985322706119252,14,bearded-avenger,0
6265,1.045254293101824e-05,5,0.14301370572031022,6.999452879440002,7,TravnikovRN,0
6266,9.286773761527467e-06,2,0.505936584534625,1.9940847757939213,2,ravi-sharma,0
6267,9.155512056366341e-06,3,0.34285074575095387,2.9859139784946236,3,rogiersbart,1
6268,9.24305664932646e-06,12,0.08326132980134411,12.960435320002166,13,ozaydinb,0
6269,1.1195443807401933e-05,15,0.04751697071854194,24.91347500558509,25,junorouse,0
6270,1.119721224117622e-05,7,0.125,8.0,8,mark-hoffmann,1
6271,1.701868867696296e-05,12,0.08149851017636209,12.9714612920294,13,Rubensigner,0
6272,1.0214194944234575e-05,7,0.15802231826750687,6.949240511908975,7,OmidPoursaeed,1
6273,1.0128285212355264e-05,12,0.10412710965347648,13.80257092523925,14,nulldreams,0
6274,2.6854189518095574e-05,23,0.03582738561993737,36.85664657347443,37,shoheiyokoyama,0
6275,9.155512056366341e-06,4,0.25,4.0,4,cympfh,1
6276,1.4787298414974446e-05,14,0.04314653464798404,23.9827562338899,24,Gerson-Nascimento,1
6277,9.155512056366341e-06,1,1.0,1.0,1,egorikas,0
6278,9.155512056366341e-06,5,0.1691656928867055,5.992654173470299,6,stabgan,1
6279,9.155512056366341e-06,3,0.34672256236759436,2.9802350427350426,3,mhiro2,1
6280,1.0573660053269376e-05,24,0.02326202434866013,51.90657698206703,52,FlyAndNotDown,0
6281,9.155512056366341e-06,1,1.0,1.0,1,c0un7-z3r0,0
6282,9.618745777295886e-06,3,0.2824001479289941,3.9403846153846156,4,rault-a,0
6283,1.1410721979093585e-05,3,0.4052787841476579,2.905461460048616,3,map7,0
6284,9.155512056366341e-06,2,0.3333333333333333,3.0,3,conormdurkan,1
6285,1.3338400056917149e-05,9,0.10798268738611386,9.96171020266807,10,fuunnx,0
6286,9.187320346123499e-06,12,0.08054603067249252,12.977643764644487,13,hilerchyn,0
6287,9.155512056366341e-06,1,1.0,1.0,1,AdvancedCat,0
6288,2.235931680242939e-05,11,0.09315060480101578,10.987961467646937,11,dkinzer,0
6289,9.947363117998162e-06,30,0.016989360914527584,88.80101374876406,89,tangqi92,0
6290,9.155512056366341e-06,1,1.0,1.0,1,lihtiandxc,1
6291,9.155512056366341e-06,9,0.10793103952925408,10.911872614230527,11,ikardi420,0
6292,9.155512056366341e-06,2,0.4899737015121631,2.8076923076923075,3,pcanella,0
6293,9.155512056366341e-06,2,0.5,2.0,2,Aldrog,1
6294,9.155512056366341e-06,1,1.0,1.0,1,adamtootle,0
6295,1.4959563519720852e-05,13,0.028150839882975075,36.981098050699586,37,lawlite19,0
6296,9.155512056366341e-06,2,0.5,2.0,2,Ksreenivas,1
6297,9.187320346123499e-06,5,0.20228605949314024,4.994313932741422,5,ealbinu,0
6298,9.269385141308317e-06,15,0.06407243534244692,15.987662381539794,16,addityasingh,0
6299,9.155512056366341e-06,3,0.3333333333333333,3.0,3,GSZS,0
6300,9.155512056366341e-06,5,0.20425702108233096,4.989458936649324,5,JLiao98,1
6301,2.8837497081394748e-05,34,0.007933362663465336,283.6976055556842,284,lexrus,0
6302,9.461323369016991e-06,6,0.16666666666666669,6.0,6,dmortem,1
6303,9.568941246497724e-06,9,0.10963175233056185,9.956587301587302,10,coderhs,1
6304,1.9307378914610764e-05,6,0.1525059698790059,6.969293229734135,7,sherrycattt,1
6305,9.568941246497724e-06,1,1.0,1.0,1,Nitwoe,0
6306,9.155512056366341e-06,1,1.0,1.0,1,AkeemMYU,1
6307,1.1893689972183347e-05,14,0.037451279989600406,27.978064022747578,28,PytLab,1
6308,1.2329651869056689e-05,9,0.1151545403443246,8.982576769750054,9,DevAspirerKlaus,0
6309,1.2130511988125745e-05,26,0.02142255235237339,51.950142203183056,52,soapdog,0
6310,1.0726539382582576e-05,14,0.05503706134931309,18.978401827734594,19,avatsaev,0
6311,9.262876171809915e-06,6,0.11194416111405142,8.996280792811413,9,dmelo,0
6312,9.582662833926097e-06,7,0.16495385259826614,6.925999473563935,7,gorkalaucirica,0
6313,9.315456273903301e-06,2,0.5,2.0,2,jongon,0
6314,1.6617439215405443e-05,13,0.06619607791537907,15.971200082257418,16,jstart,1
6315,9.360971883811548e-06,7,0.10350759026970249,9.983597626943997,10,Wilo,0
6316,9.830212634448498e-06,1,1.0,1.0,1,hokru,1
6317,9.82359137062724e-06,10,0.08966611500164474,11.963965483797821,12,colepeters,0
6318,9.799728987914168e-06,5,0.20166863599958038,4.9958633862564845,5,alanschlindvein,0
6319,9.602572495144467e-06,16,0.05719085516036085,17.985683753416946,18,elykahn,0
6320,9.187320346123499e-06,7,0.11875480286213864,8.96971056814606,9,reworkhow,1
6321,3.921947719879473e-05,6,0.1729519783722127,5.981455509230273,6,demonSong,1
6322,6.525382476180244e-05,17,0.044297268693926826,23.970173645587543,24,Ethan-Arrowood,0
6323,9.360971883811548e-06,8,0.09630164175686654,10.972415077275521,11,codyjames,0
6324,1.121225570380744e-05,7,0.12819406957770574,7.987437223357167,8,JonathanGTH,1
6325,9.155512056366341e-06,1,1.0,1.0,1,mIcHyAmRaNe,0
6326,0.00021552111339562545,16,0.05274950791233144,20.953322540100558,21,jjperezaguinaga,0
6327,1.0908819410381173e-05,16,0.05308352770346166,24.874925685837542,25,jigsawye,0
6328,9.187320346123499e-06,4,0.25,4.0,4,rogeriomq,0
6329,9.187320346123499e-06,4,0.2501778516050981,3.999644464179339,4,ceslami,0
6330,9.155512056366341e-06,3,0.3543005819338097,2.969715956558062,3,sh0416,1
6331,9.155512056366341e-06,3,0.26436997652616534,3.9718643707482997,4,gabrielgoncalves95,1
6332,9.39919189113249e-06,5,0.18242071540252736,5.957946635730858,6,tarunmangukiya,0
6333,9.155512056366341e-06,2,0.5,2.0,2,Naurislv,1
6334,1.0489923761576976e-05,18,0.056215964150285194,18.967218756204975,19,Hancoson,0
6335,9.47606375414069e-06,3,0.3333333333333333,3.0,3,Madebym,0
6336,9.155512056366341e-06,2,0.5059074806798428,1.9941112808759867,2,smatyas,0
6337,9.155512056366341e-06,1,1.0,1.0,1,SharifElfouly,1
6338,9.155512056366341e-06,1,1.0,1.0,1,hamedtorky,0
6339,1.3459593734886911e-05,3,0.4223456790123456,2.8777777777777778,3,tasoskakour,0
6340,9.470141281792013e-06,3,0.25690002195267764,3.9864163614163615,4,devilhtc,1
6341,9.155512056366341e-06,17,0.05682359532848563,17.988740920438715,18,michaeljdennis,0
6342,9.355055298978009e-06,3,0.33352575629221637,2.999711463660704,3,Aaronong,0
6343,1.2410246043911995e-05,13,0.07682133450693675,13.96335040468377,14,gustavobeavis,0
6344,1.925701411849168e-05,17,0.033185223342776834,32.95818112089742,33,OtacilioN,0
6345,1.8711427619494252e-05,24,0.015483688742872113,73.9428357140078,74,VincentGarreau,0
6346,2.343186402630175e-05,4,0.14285714285714285,7.0,7,sauln,1
6347,1.4051186126068118e-05,12,0.0638108499126894,18.908055789132902,19,mgrachev,0
6348,9.155512056366341e-06,3,0.3333333333333333,3.0,3,rfsbsb,0
6349,3.0254307232327214e-05,3,0.25,4.0,4,harmanpa,1
6350,9.155512056366341e-06,3,0.3333333333333333,3.0,3,BjornW,0
6351,9.155512056366341e-06,1,0.5,2.0,2,beantowel,1
6352,9.476519233341363e-06,2,0.5,2.0,2,aakricha,0
6353,9.155512056366341e-06,1,1.0,1.0,1,guopingxiao,0
6354,9.155512056366341e-06,5,0.2031921129329434,4.9921239837398375,5,rajanit2000,0
6355,1.9224778036526943e-05,5,0.3169727891156462,4.747619047619048,5,juankuquintana,0
6356,9.155512056366341e-06,1,1.0,1.0,1,Alexis-Bize,0
6357,1.249357031673741e-05,2,0.5,2.0,2,Jzucca,0
6358,9.155512056366341e-06,2,0.5185846154508239,1.9815941101152368,2,himanshuladia,1
6359,9.355055298978009e-06,2,0.5,2.0,2,nimxj,1
6360,9.155512056366341e-06,3,0.3333333333333333,3.0,3,taixhi,1
6361,9.155512056366341e-06,4,0.25,4.0,4,azzcatdesign,0
6362,9.155512056366341e-06,3,0.35765651577503427,2.9651851851851854,3,kirinlin,0
6363,9.641966806320867e-06,10,0.09913306415115035,10.95621279932005,11,alamin-mahamud,0
6364,9.939032714965644e-06,10,0.09487563900947271,11.934615000707346,12,rzhao1,1
6365,1.1699688002798912e-05,5,0.1434097728743779,6.998077564277437,7,kirilkirkov,0
6366,1.1749573805670136e-05,3,0.5330698636420298,2.7744774477447747,3,dexterastin,0
6367,9.549641295226125e-06,8,0.1111111111111111,9.0,9,joshualeung,0
6368,9.187320346123499e-06,9,0.09876930108795906,10.958642953329077,11,leiquan,0
6369,1.045254293101824e-05,2,0.6072222222222223,1.9,2,Eihen,0
6370,9.155512056366341e-06,6,0.15825004929165187,6.953634340566039,7,niklas-heer,0
6371,9.93075822558148e-06,14,0.06081563420864721,22.83131982587366,23,Achint08,1
6372,1.1291005209479586e-05,15,0.05503869646086908,19.953301257298936,20,ekas,0
6373,9.155512056366341e-06,6,0.16666666666666669,6.0,6,jbtronics,0
6374,9.557861811494669e-06,8,0.106230618164636,9.970328252611123,10,jrwren,0
6375,9.246478872698017e-06,3,0.20000000000000004,5.0,5,Hc747,0
6376,9.187320346123499e-06,5,0.2005909649531148,4.998525234305323,5,ASH1998,1
6377,9.493204771392732e-06,16,0.05749918283831104,17.98327603425152,18,tiagolpadua,0
6378,9.729477789958264e-06,5,0.21559583554883077,4.962015798201972,5,johnwalley,0
6379,9.155512056366341e-06,3,0.37166153443625966,2.945970695970696,3,evervasquez,0
6380,9.27644111144418e-06,3,0.3367114969675281,2.9949532511687207,3,cdbullones,0
6381,9.155512056366341e-06,1,1.0,1.0,1,nidhinmahesh,1
6382,1.0760068662055698e-05,5,0.21238309958542884,5.88602269545913,6,melanke,0
6383,9.18230064749156e-06,11,0.08869569603034959,11.969442991396027,12,Phlicess,0
6384,1.2212799118045815e-05,7,0.11310556743876574,8.99120082815735,9,Irvinglove,1
6385,9.204478631023189e-06,2,0.5060797319038055,1.9939526847421583,2,benrudolph,0
6386,2.0161171390671687e-05,28,0.01649421145941162,73.90944295770606,74,galvez,0
6387,9.155512056366341e-06,2,0.5,2.0,2,Magica-Chen,1
6388,9.50146221497759e-06,7,0.14413204380066258,6.995568341269876,7,ashwin711,1
6389,8.482669422820918e-05,28,0.025075288592587335,44.94060922383603,45,ruanmartinelli,0
6390,9.187320346123499e-06,14,0.08118878528560174,15.86689729082824,16,favstats,1
6391,9.155512056366341e-06,1,1.0,1.0,1,ipalongengi,0
6392,9.187320346123499e-06,5,0.200694825819521,4.998269484997355,5,little-white,0
6393,1.7472554769126706e-05,9,0.11680736229991939,8.975213747850049,9,hmelenok,0
6394,9.673706924117962e-06,22,0.023611017328690913,50.91124251786966,51,amdegroot,1
6395,9.155512056366341e-06,2,0.5,2.0,2,littlelotta,0
6396,9.391513615619659e-06,3,0.3333333333333333,3.0,3,frederikprijck,0
6397,9.862983442540102e-06,7,0.11373204941008527,8.988351232101053,9,kvzl,0
6398,9.155512056366341e-06,3,0.25,4.0,4,ihainan,0
6399,1.1101058368344188e-05,19,0.04923926253674333,25.878587106350626,26,onlylemi,1
6400,1.0598375913052487e-05,5,0.1916627651437065,5.9291882982150845,6,lukassnoek,1
6401,9.155512056366341e-06,2,0.5,2.0,2,TomKellyGenetics,1
6402,9.155512056366341e-06,3,0.3333333333333333,3.0,3,shihaohong,0
6403,9.155512056366341e-06,3,0.4593110339608115,2.8267560664112388,3,PatrickPrakash,1
6404,9.155512056366341e-06,1,1.0,1.0,1,skycat-me,0
6405,7.454732518204662e-05,19,0.04248648493602533,27.915275999597718,28,makiftutuncu,0
6406,9.155512056366341e-06,2,0.6111111111111112,2.666666666666667,3,Lemma1,1
6407,9.155512056366341e-06,1,1.0,1.0,1,Kitefr,0
6408,9.155512056366341e-06,4,0.2622587359973695,3.9758503448934315,4,jxllh123456,0
6409,9.155512056366341e-06,5,0.18452371118177907,5.948533426623314,6,mlncn,0
6410,1.3046604680322037e-05,1,1.0,1.0,1,abstractart,1
6411,9.25869317964952e-06,7,0.1438045372331663,6.996699129944716,7,duffn,0
6412,9.47606375414069e-06,1,1.0,1.0,1,piyushwalia,0
6413,9.503245970900349e-06,7,0.1494675251582598,6.977643800161158,7,Akramz,0
6414,9.155512056366341e-06,1,1.0,1.0,1,storybynumbers,0
6415,9.155512056366341e-06,2,0.5034209039854175,1.9965876436781609,2,The-Atul-Sharma,0
6416,9.155512056366341e-06,1,1.0,1.0,1,WisZhou,0
